ru %D0%9A%D0%B0%D1%82%D0%B5%D0%B3%D0%BE%D1%80%D0%B8%D1%8F:%D0%A4%D0%B8%D0%BB%D0%BE%D1%81%D0%BE%D1%84%D1%8B_XX_%D0%B2%D0%B5%D0%BA%D0%B0 5 107859
en Monte_Cristo_sandwich 18 243488
en Moka_(disambiguation) 1 7988
es Tervuren 1 11825
ru %D0%98%D0%B6%D0%B5%D0%B2%D1%81%D0%BA%D0%B0%D1%8F_%D0%B3%D0%BE%D1%81%D1%83%D0%B4%D0%B0%D1%80%D1%81%D1%82%D0%B2%D0%B5%D0%BD%D0%BD%D0%B0%D1%8F_%D0%BC%D0%B5%D0%B4%D0%B8%D1%86%D0%B8%D0%BD%D1%81%D0%BA%D0%B0%D1%8F_%D0%B0%D0%BA%D0%B0%D0%B4%D0%B5%D0%BC%D0%B8%D1%8F 1 12290
en File:Small_wikipedia_book.jpg 1 13032
es Archivo:Blason_ville_fr_Chis_(65).svg 1 10645
mk %D0%9A%D0%B0%D1%82%D0%B5%D0%B3%D0%BE%D1%80%D0%B8%D1%98%D0%B0:%D0%9B%D1%83%D1%93%D0%B5_%D0%BE%D0%B4_%D0%90%D1%81%D1%82%D1%80%D0%B0%D1%85%D0%B0%D0%BD 1 8735
en Live_(Apocalyptica) 1 9876
sh.d cvrk%C3%B9t%C4%81nje 1 6600
en Egypt_Exploration_Society 3 33519
en Dig_(TV_series) 9 131226
en Michael_Deaver 1 14214
en Bill_Pittendreigh 1 7967
de Bad_Lobenstein 2 126680
it L%27uomo_di_vetro 1 6809
ru 15_%D1%84%D0%B5%D0%B2%D1%80%D0%B0%D0%BB%D1%8F 2 92291
da Det_var_et_herligt_KU-m%C3%B8de 1 11364
es Macorix 2 14062
en Raymond_Alvah_Hanson 1 31468
en Brendan_Burke 5 186135
fr March%C3%A9_obligataire 1 14314
zh %E4%B8%80%E5%BC%8F%E4%B8%AD%E6%88%B0%E8%BB%8A 4 30576
ja %E7%89%B9%E5%88%A5:%E3%83%87%E3%83%BC%E3%82%BF%E6%9B%B8%E3%81%8D%E5%87%BA%E3%81%97/fsExY3qFYpg 3 8055
en Janiuay,_Iloilo 1 19068
meta.m Special:WhatLinksHere/Translation_FAQ/zh-hans 1 6595
hi %E0%A4%B6%E0%A4%BF%E0%A4%B0%E0%A5%80%E0%A4%A8_%E0%A4%8F%E0%A4%AC%E0%A4%BE%E0%A4%A6%E0%A5%80 2 29538
en %C5%81%C4%85%C5%BCek,_Kuyavian-Pomeranian_Voivodeship 1 10046
ja %E7%89%B9%E5%88%A5:%E3%83%87%E3%83%BC%E3%82%BF%E6%9B%B8%E3%81%8D%E5%87%BA%E3%81%97/x2vjron 1 2685
en DNA_condensation 1 20108
en Desaires 1 11038
commons.m File:PikiWiki_Israel_39674_People_of_Israel.JPG 1 10170
de NBA_Draft_1997 1 15739
en A_45 1 7490
en Special:WhatLinksHere/Geoffrey_Herklots 1 6387
en FlyBaghdad 1 11655
en Nazl%C4%B1_S%C3%BCleyman 1 12712
ru %D0%A1%D0%B0%D0%BD-%D0%9C%D0%B0%D1%80%D0%B8%D0%BD%D0%BE_%D0%BD%D0%B0_%D0%9E%D0%BB%D0%B8%D0%BC%D0%BF%D0%B8%D0%B9%D1%81%D0%BA%D0%B8%D1%85_%D0%B8%D0%B3%D1%80%D0%B0%D1%85 1 117804
en John_Bohrnstedt_House 1 8322
en Super_Bowl_XXXVI 9 425070
ko.d saule 1 7919
en File:Primal_Carnage_Extinction_logo.png 1 31183
en.d doppelt 1 8391
fr.s Page:Lema%C3%AEtre_-_Les_Contemporains,_s%C3%A9r5,_1898.djvu/113 1 7130
en Argentine_hake 1 28520
en Still_Crazy_(soundtrack_album) 1 7636
en Combined_injectable_contraceptive 1 13780
en Special:WhatLinksHere/Helsinki_School_of_Business_(HELBUS) 1 5970
lez %D0%9B%D0%B5%D0%BA%D1%8C_(%D0%B0%D0%BD%D0%B0%D1%82%D0%BE%D0%BC%D0%B8%D1%8F) 1 16762
en 2015_St._Louis_Rams_season 3 98381
en Wikipedia:Graphics_Lab/Map_workshop/Archive/Jan_2010 1 120769
en A_Fuchsia_Elephant 2 17810
nl Speciaal:VerwijzingenNaarHier/Dolichopeza_(Nesopeza)_evanida 1 5933
en May_Day_in_Kreuzberg 1 13732
en Korn_(liquor) 1 13477
nl Carmine_Galante 2 18664
bg %D0%9A%D1%83%D0%BF%D0%B0_%D0%BD%D0%B0_%D0%9D%D0%A0%D0%91_%D0%BF%D0%BE_%D1%84%D1%83%D1%82%D0%B1%D0%BE%D0%BB_1982/83 1 12682
ca.d adre%C3%A7ar 1 12504
az Kateqoriya:At%C9%99%C5%9Fgahlar 1 7475
pl Tom_Gola 1 132575
en Railway_station_layout 4 210214
en Special:RecentChangesLinked/2015_Ankara_bombings 1 13100
de Condor_(Fahrgesch%C3%A4ft) 1 8259
pl K%C3%B3szka 1 7698
kk %D0%90%D1%80%D0%BD%D0%B0%D0%B9%D1%8B:%D0%9C%D1%8B%D0%BD%D0%B4%D0%B0_%D1%81%D1%96%D0%BB%D1%82%D0%B5%D0%B3%D0%B5%D0%BD%D0%B4%D0%B5%D1%80/%D0%A1%D0%B0%D0%BD%D0%B4%D0%BE%D0%B2%D0%B0%D0%BB%D0%B8%D0%BD%D0%B0 1 9099
ru.d %D0%A1%D0%BB%D1%83%D0%B6%D0%B5%D0%B1%D0%BD%D0%B0%D1%8F:%D0%A1%D0%B2%D1%8F%D0%B7%D0%B0%D0%BD%D0%BD%D1%8B%D0%B5_%D0%BF%D1%80%D0%B0%D0%B2%D0%BA%D0%B8/%D0%B7%D0%B0%D1%82%D0%BE%D1%80 1 8204
en Marchioness_disaster 11 187748
en Category:Canadian_ministers 1 9855
pl Pan_%C5%BCycia_i_%C5%9Bmierci 1 12356
fi.b Toiminnot:Linkitetyt_muutokset/OpenGL/Sanasto 1 23728
www.wd Special:EntityData/Q23611526.ttl 1 1086
hu Faf%C3%BAv%C3%B3s_hangszerek 1 14450
pt.b PostgreSQL_Pr%C3%A1tico/Administra%C3%A7%C3%A3o/Backup_e_Restore 4 41018
pl Obozy_niemieckie_1933-1945 2 59452
fr Ben-Hur_(film,_1925) 3 41110
de Securigera 1 14643
sr %D0%95%D0%BB%D0%B5%D0%BA%D1%82%D1%80%D0%BE%D0%BD%D0%B8%D0%BA_%D0%B0%D1%80%D1%82%D1%81 1 13533
hi.d %E0%A4%B5%E0%A4%BF%E0%A4%B6%E0%A5%87%E0%A4%B7:%E0%A4%AB%E0%A4%BC%E0%A4%BE%E0%A4%87%E0%A4%B2_%E0%A4%B8%E0%A5%82%E0%A4%9A%E0%A5%80/Memo18 1 6379
fr Jessica_Simpson 3 578112
fr.d Sp%C3%A9cial:Pages_li%C3%A9es/bluster 1 6298
en Special:RecentChangesLinked/Rumbek 1 10666
fa %D8%AF%D9%87_%D8%B9%D9%84%DB%8C%E2%80%8C%D8%A2%D8%AE%D9%88%D9%86%D8%AF 1 9107
he %D7%A7%D7%98%D7%92%D7%95%D7%A8%D7%99%D7%94:%D7%9B%D7%99%D7%A8%D7%95%D7%A8%D7%92%D7%99%D7%94 1 12071
zh %E8%9F%8B%E8%9F%80 3 66187
fi Ateistien_syrjint%C3%A4 1 0
en Special:MobileDiff/682375338 1 5243
de Sieben_Jahre_in_Tibet 4 21552
sh Posebno:%C5%A0to_vodi_ovdje/Datoteka:Wappen_Aargau_matt.svg 1 6062
en Mariano_del_Friuli 2 23962
commons.m File:YERCADU_FLOWER_01.jpg 1 8218
fr Villa-de-Moros 1 7020
en Jemadar 3 53726
en Woodhouse_Grove_School 3 59965
mg Silveiras 1 29958
commons.m File:Fizeau_optical_testing_with_computer_generated_hologram.png 1 35778
pt Especial:P%C3%A1ginas_afluentes/Usu%C3%A1rio(a)_Discuss%C3%A3o:189.47.47.109 1 6200
fa %D8%AF%D8%B1%D8%B2%DB%8C%E2%80%8C%DA%A9%D9%84%D8%A7_%D8%A2%D8%AE%D9%88%D9%86%D8%AF%DB%8C%E2%80%8C%D9%BE%D8%A7%DB%8C%DB%8C%D9%86 1 25309
de Clan_Keith 1 14553
fi Bisnesenkeli 2 19727
en Peppermint_Frapp%C3%A9 1 12922
fa %D8%AC%D8%A7%DB%8C%D8%B2%D9%87_%D8%A7%D8%B3%DA%A9%D8%A7%D8%B1_%D8%A8%D9%87%D8%AA%D8%B1%DB%8C%D9%86_%D8%A8%D8%A7%D8%B2%DB%8C%DA%AF%D8%B1_%D9%86%D9%82%D8%B4_%D8%A7%D9%88%D9%84_%D8%B2%D9%86 10 592610
meta.m Privacy_policy/te 5 563947
es Power_metal 8 123342
de Weinherstellung 14 347455
pl Specjalna:Ksi%C4%85%C5%BCki/8386402601 1 9729
simple User:Obl_obl 1 4785
zh Category:1952%E5%B9%B4%E5%87%BA%E7%94%9F 1 23755
pt Jos%C3%A9_Cardoso_da_Silva 1 12949
en Dave_Nonis 3 32667
it Speciale:ModificheCorrelate/Discussioni_utente:Divini 1 11671
en John_Bratton 1 14352
bs 1154. 1 12665
en Mad_TV_(season_13) 1 58973
www.wd Special:EntityData/Q23550641.ttl 1 1269
de Philia 8 28806
ko %ED%8A%B9%EC%88%98:%EA%B0%80%EB%A6%AC%ED%82%A4%EB%8A%94%EB%AC%B8%EC%84%9C/%ED%8B%80%ED%86%A0%EB%A1%A0:%EB%8C%80%ED%95%9C%EB%AF%BC%EA%B5%AD_%ED%86%B5%EA%B3%84%EC%B2%AD 1 7004
en Category_talk:Italian_agnostics 1 7250
de Datei:WaterkotteW%C3%A4rmepumpe1972.jpg 1 8543
en.d esli%C3%A7on 1 6648
zh %E5%B9%B3%E5%8D%A1%E6%B2%B3%E7%95%94%E7%BD%97%E6%BB%95%E5%9B%BE%E5%B0%94%E5%A7%86 1 11830
ru %D0%A1%D0%BF%D0%B0%D1%81%D0%BE-%D0%9F%D1%80%D0%B5%D0%BE%D0%B1%D1%80%D0%B0%D0%B6%D0%B5%D0%BD%D1%81%D0%BA%D0%B8%D0%B9_%D1%81%D0%BE%D0%B1%D0%BE%D1%80_(%D0%9A%D0%B8%D0%BC%D1%80%D1%8B) 2 30896
nl Bert_Decorte 1 8800
en Talk:Prudential_(MBTA_station) 1 10977
en.d tripodes 1 9151
he %D7%99%D7%94%D7%93%D7%95%D7%AA_%D7%A6%D7%A8%D7%A4%D7%AA 1 37418
en Category:Musicians_by_geographical_categorization 1 6527
ja %E7%89%B9%E5%88%A5:%E3%83%AA%E3%83%B3%E3%82%AF%E5%85%83/%E3%83%8F%E3%83%AB%E3%83%BB%E3%82%A2%E3%83%B3%E3%83%96%E3%83%AD 1 10363
de.d Datei:De-Akkordeon.ogg 1 9200
tr Fosil 3 45534
www.wd Special:EntityData/Q23621807.ttl 1 1084
cs Wikipedista:George14 2 12348
bg %D0%9F%D1%80%D0%BE%D0%B3%D1%80%D0%B0%D0%BC%D0%B0_%E2%80%9E%D0%93%D1%80%D1%8E%D0%BD%D0%B4%D0%B2%D0%B8%D0%B3%E2%80%9C 1 9536
sl Uporabni%C5%A1ki_pogovor:Nusha 1 35766
ru %D0%92%D0%BE%D1%81%D1%82%D0%BE%D0%BA_(%D0%B3%D1%80%D1%83%D0%BF%D0%BF%D0%B0) 3 40362
fr For%C3%AAt_de_Tron%C3%A7ais 3 65082
en Meadowlark_Botanical_Gardens 1 15268
commons.m Category:Loch_Lyon 1 10222
nl Max_Ernst 2 32588
es Monasterio_de_Lupiana 1 24114
ru.d %D0%BF%D1%80%D0%BE%D0%BF%D1%83%D0%B4%D0%B5%D0%BB%D1%8F%D0%B2%D1%88%D0%B8%D0%B9 1 48342
nl Quetzd%C3%B6lsdorf 1 9385
tr %C5%9Eablon:Tarihte_bug%C3%BCn/31_Ocak 1 15351
en Special:MobileDiff/490863308 1 5775
zh %C3%83%C6%92%C3%86%E2%80%99%C3%83%E2%80%A0%C3%A2%E2%82%AC%E2%84%A2%C3%83%C6%92%C3%A2%E2%82%AC%C5%A1%C3%83%E2%80%9A%C3%82%C2%A5%C3%83%C6%92%C3%86%E2%80%99%C3%83%C2%A2%C3%A2%E2%80%9A%C2%AC%C3%85%C2%A1%C3%83%C6%92%C3%A2%E2%82%AC%C5%A1%C3%83%E2%80%9A%C3%82%C2%A8%C3%83%C6%92%C3%86%E2%80%99%C3%83%C2%A2%C3%A2%E2%80%9A%C2%AC%C3%85%C2%A1%C3%83%C6%92%C3%A2%E2%82%AC%C2%A6%C3%83%C2%A2%C3%A2%E2%80%9A%C2%AC%C3%85%E2%80%9C%C3%83%C6%92%C3%86%E2%80%99%C3%83%E2%80%A0%C3%A2%E2%82%AC%E2%84%A2%C3%83%C6%92%C3%A2%E2%82%AC%C5%A1%C3%83%E2%80%9A%C3%82%C2%A5%C3%83%C6%92%C3%86%E2%80%99%C3%83%C2%A2%C3%A2%E2%80%9A%C2%AC%C3%85%C2%A1%C3%83%C6%92%C3%A2%E2%82%AC%C5%A1%C3%83%E2%80%9A%C3%82%C2%A8%C3%83%C6%92%C3%86%E2%80%99%C3%83%C2%A2%C3%A2%E2%80%9A%C2%AC%C3%85%C2%A1%C3%83%C6%92%C3%A2%E2%82%AC%C2%A6%C3%83%C2%A2%C3%A2%E2%80%9A%C2%AC%C3%85%E2%80%9C%C3%83%C6%92%C3%86%E2%80%99%C3%83%E2%80%A0%C3%A2%E2%82%AC%E2%84%A2%C3%83%C6%92%C3%A2%E2%82%AC%C5%A1%C3%83%E2%80%9A%C3%82%C2%A5%C3%83%C6%92%C3%86%E2%80%99%C3%83%C2%A2%C3%A2%E2%80%9A%C2%AC%C3%85%C2%A1%C3%83%C6%92%C3%A2%E2%82%AC%C5%A1%C3%83%E2%80%9A%C3%82%C2%BB%C3%83%C6%92%C3%86%E2%80%99%C3%83%C2%A2%C3%A2%E2%80%9A%C2%AC%C3%85%C2%A1%C3%83%C6%92%C3%A2%E2%82%AC%C5%A1%C3%83%E2%80%9A%C3%82%C2%A3%C3%83%C6%92%C3%86%E2%80%99%C3%83%E2%80%A0%C3%A2%E2%82%AC%E2%84%A2%C3%83%C6%92%C3%A2%E2%82%AC%C5%A1%C3%83%E2%80%9A%C3%82%C2%A5%C3%83%C6%92%C3%86%E2%80%99%C3%83%C2%A2%C3%A2%E2%80%9A%C2%AC%C3%85%C2%A1%C3%83%C6%92%C3%A2%E2%82%AC%C5%A1%C3%83%E2%80%9A%C3%82%C2%A0%C3%83%C6%92%C3%86%E2%80%99%C3%83%C2%A2%C3%A2%E2%80%9A%C2%AC%C3%85%C2%A1%C3%83%C6%92%C3%A2%E2%82%AC%C5%A1%C3%83%E2%80%9A%C3%82%C2%B4 1 5924
en Colorburst 3 95625
de Reptilien 17 501652
br.d bezit 1 26663
en Henry_Wyndham,_2nd_Baron_Leconfield 1 38194
fr Groupe_Pellenc 2 42142
ru %D0%92%D1%81%D0%B0%D0%B4%D0%BD%D0%B8%D0%BA%D0%B8_(%D0%94%D1%80%D0%B5%D0%B2%D0%BD%D0%B8%D0%B9_%D0%A0%D0%B8%D0%BC) 3 73099
ja %E9%9B%BB%E8%BB%8A%E3%81%A7GO!3%E9%80%9A%E5%8B%A4%E7%B7%A8 2 40886
en 12904650_(number) 1 6530
en Eastington,_Stroud 1 11477
www.wd Special:EntityData/Q23546904.ttl 1 1321
la 469_a.C.n. 1 10303
en.s Page:Mind_and_the_Brain_(1907).djvu/162 1 6695
en Mom%27s_on_Strike 3 22988
ru %D0%A5%D0%B8%D0%BC%D0%BD%D0%B0%D1%81%D1%82%D0%B8%D0%BA_(%D1%84%D1%83%D1%82%D0%B1%D0%BE%D0%BB%D1%8C%D0%BD%D1%8B%D0%B9_%D0%BA%D0%BB%D1%83%D0%B1,_%D0%A2%D0%B0%D1%80%D1%80%D0%B0%D0%B3%D0%BE%D0%BD%D0%B0) 2 36696
ja %E6%96%B0%E7%87%83%E5%B2%B3%E3%81%AE%E9%99%8D%E7%81%B0%E5%8F%8E%E9%9B%86%E9%81%8B%E6%90%AC%E6%A5%AD%E5%8B%99%E3%81%AB%E7%B5%A1%E3%82%80%E8%A9%90%E6%AC%BA%E4%BA%8B%E4%BB%B6 1 14475
en John_Wiles 1 10940
www.wd Q132086 1 0
fr Blende 2 39046
en BBC_Radio_Four 2 271168
ja WHEREVER_YOU_ARE 2 43230
www.w Extension:Add_Article_to_Category/pl 1 11340
pl Pieszczany 1 16341
es Especial:LoQueEnlazaAqu%C3%AD/Sergiu_Radu 1 5901
fa %D8%B1%D8%A7%D8%A8%D8%B1%D8%AA_%D9%85%D8%B1%DB%8C%D9%87%D9%88_%D8%A2%D8%AF%D8%A7%D9%85%D8%B2 1 14137
hu.d andragogy 1 6479
sr %D0%9F%D0%B0%D0%BD%D0%BA-%D1%80%D0%BE%D0%BA 1 15267
en Still_motion 1 29182
es.b Electricidad 2 15186
en Ahvahsky_District 1 17002
ja %E3%83%9B%E3%83%AB%E3%83%A0%E3%82%A2%E3%83%AB%E3%83%87%E3%83%92%E3%83%89 5 88035
es Jos%C3%A9_Aldunate 1 20668
en Category:C-Class_United_States_articles_of_Low-importance 14 231999
species.m Euplectrus_jimwhitfieldi 1 7465
es Jennifer_Pareja 4 51700
gl Categor%C3%ADa:N%C3%BAmeros 1 14513
en Halina_Abramczyk 1 38236
ar %D8%AF%D8%A7%D9%87%D9%88%D9%85%D9%8A 1 74601
commons.m File:INF3-228_Anti-rumour_and_careless_talk_The_rumour_(groups_of_figures_talking)_Artist_Thomas_Derrick.jpg 1 12558
sk Diskusia:Vi%C5%A1egrad 1 6580
ko %EC%A7%84%ED%96%89_%ED%91%9C%EC%8B%9C%EC%A4%84 1 9140
fr.s Page:Montesquieu_-_%C5%92uvres_compl%C3%A8tes,_%C3%A9d._Laboulaye,_t7.djvu/143 1 24342
ru %D0%91%D1%80%D0%BE%D0%B2%D1%87%D0%B5%D0%BD%D0%BA%D0%BE,_%D0%92%D0%B8%D0%BA%D1%82%D0%BE%D1%80_%D0%92%D0%B0%D0%BB%D0%B5%D1%80%D1%8C%D0%B5%D0%B2%D0%B8%D1%87 1 13347
pt L%C3%A9rida_(prov%C3%ADncia) 1 48572
sr Cortina,_Verona 1 31920
en Costas_Sophocleous 1 6527
fr.d zozoteur 1 7695
pl Specjalna:Zmiany_w_linkowanych/Kick_Strach_si%C4%99_ba%C4%87 1 13301
en Bob_Poe 2 28216
jv Kategori:Pati_1799 1 14046
en Mangart 1 10747
ja %E5%88%9D%E7%BE%8E%E6%B2%99%E5%B8%8C 9 342324
ru %D0%98%D0%BD%D1%82%D0%BE%D0%BD%D0%B0%D1%86%D0%B8%D0%BE%D0%BD%D0%BD%D0%B0%D1%8F_%D0%BA%D0%BE%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F 3 46137
uk %D0%9C%D0%B0%D1%80%D1%96%D1%8F_%D0%A2%D0%B0%D0%BB%D1%8C%D0%BE%D0%BD%D1%96 2 144982
pt Lista_de_pra%C3%A7as_de_Lisboa 1 13587
es Mooney_Airplane_Company 1 10751
fr Offene_Rasenfl%C3%83%C6%92%C3%82%C2%A4che 1 7097
en History_of_the_kilt 5 84369
pt Karl_Eberhard_Sch%C3%B6ngarth 1 10740
fr Cucurbita_argyrosperma 2 28568
es X-Ray_Spex 1 16578
en Bombay_Bicycle_Club 8 252960
en Special:RecentChangesLinked/Template:Aviation_accidents_and_incidents_in_1942 1 6663
en Nollywood_Movies 2 17952
en Climate_change_in_California 3 84876
sq Historia_e_shkenc%C3%ABs 1 18727
en Kenneth_Mackenzie,_Lord_Fortrose 1 8842
de Datei:Wenskaartenstandaard.jpg 2 22688
id.d melebih-lebihkan 1 8769
de Zusatzversorgungskasse_der_Evangelisch-lutherischen_Landeskirche_Hannovers 2 16218
en Forgotten_Ten 1 13165
fr.d virgul%C3%A9s 1 7015
de Kaiserswerth 3 89408
it Skid_Row 1 38581
de Parlier 1 8089
ja %E7%94%B0%E6%9D%91%E3%82%86%E3%81%8B%E3%82%8A 20 2171794
en Janet_E._Mertz 2 55782
en The_Night_Is_Still_Young_(Nicki_Minaj_song) 1 25424
commons.m File:Scorpions_-_02.jpg 1 11409
en.d Paterfamilias 5 84355
en Territorial_evolution_of_Washington 1 60066
ca Michael_Halliday 1 10723
en Constitution_of_New_Zealand 3 197257
commons.m Category:Reed_Elsevier 1 36960
en Special:WhatLinksHere/HMS_H1 1 7436
es Noventa_di_Piave 1 11316
ru %D0%9E%D1%80%D0%B8%D1%81%D1%82%D1%80%D0%B5%D0%BB%D1%8C,_%D0%96%D0%BE%D0%B0%D0%BA%D0%B8%D0%BD 1 10850
de Ernst_Friedemann_von_M%C3%BCnchhausen 1 10475
fr Syndrome_du_savant 2 44482
fr Criminel_sexuel 1 56856
en.d Hemimerina 1 7254
en Dow_Global 1 12111
fi Jeppis_(t%C3%A4smennyssivu) 1 6720
en Faulkner,_Maryland 1 10632
www.wd Special:EntityData/Q24213542.ttl 1 2174
ru %D0%92%D0%B8%D0%BA%D0%B8%D0%BF%D0%B5%D0%B4%D0%B8%D1%8F:IRC 1 17673
zh Special:%E9%93%BE%E5%85%A5%E9%A1%B5%E9%9D%A2/Template:PRC_admin/data/36/10/22/105/202 1 7047
de Datei:PD-icon.svg 1 14683
en Kenilworth 5 393321
nl Spahnharrenst%C3%A4tte 1 11660
uk %D0%91%D1%80%D1%96%D0%BE%D0%BB%D0%BE%D0%B3%D1%96%D1%8F 1 12937
fa %D8%AF%D8%A7%D9%85_%D9%BE%D9%86%DB%8C%D9%86%DA%AF 1 13598
en 2008_formula_1_season 1 48836
zh %E8%97%8D%E8%8D%89%E6%A9%9F%E5%A0%B4 2 18372
en File:Todd_E._Taylor_-_Official_Portrait_-_84th_GA.jpg 1 10083
es.d junto 1 10424
commons.m File:Thank_You_For_Smoking_007_(7271440836).jpg 1 9011
en Wallace_Brigden 1 7533
en Gordon_Wallace_(Canadian_soccer) 1 0
zh %E5%BC%A0%E7%B4%AB%E5%A6%8D 2 26774
pt Gekij%C5%8Dban_Naruto_Shippuden 1 14151
pt Orca 11 369993
en Beatrice_Sparks 6 71951
nl Waldek_Kozinsky 1 9800
it Tito_Horford 1 13205
en.d scoutmasters 1 726
commons.m File:Beginn_Montzenroute.jpg 1 10835
en 3SRR 1 6383
es Terapeut 1 7577
glk %D8%AE%D8%A7%D8%B5:%D8%AA%D8%BA%DB%8C%DB%8C%D8%B1%D8%A7%D8%AA_%D9%85%D8%B1%D8%AA%D8%A8%D8%B7/%D8%A7%D9%81%D8%B1%D8%A7%D8%AA%D8%AE%D8%AA 1 7517
de Michele_Marsching 1 11564
pt NDD_Cear%C3%A1_%28G-30%29 1 11839
ru.d %D0%9A%D0%B0%D1%82%D0%B5%D0%B3%D0%BE%D1%80%D0%B8%D1%8F:%D0%A1%D0%BB%D0%BE%D0%B6%D0%BD%D0%BE%D1%86%D0%B2%D0%B5%D1%82%D0%BD%D1%8B%D0%B5/fi 1 7819
sv Polycirrus_kerguelensis 1 10421
en VL10 3 34930
es Marie-France_Hirigoyen 2 22224
de Crazy_Heart 2 32018
fa %D9%85%D8%AD%D9%85%D8%AF_%D8%B9%D9%84%DB%8C_%DA%A9%D9%84%DB%8C 5 222675
en Special:Contributions/61.90.62.2 1 7337
de Extended_Play 15 157804
it Daydreaming_(Radiohead) 1 10109
en Special:MobileDiff/628686174 1 5231
en Snl_financial 2 49372
es Terciarizaci%C3%B3n 9 77429
pl Plik:Jankauskas.JPG 1 10918
es Batik 2 23854
ru.d %D0%9A%D0%B0%D1%82%D0%B5%D0%B3%D0%BE%D1%80%D0%B8%D1%8F:%D0%A2%D0%B5%D1%87%D0%B5%D0%BD%D0%B8%D0%B5/ru 1 28870
he %D7%99%D7%95%D7%92%27%D7%99%D7%9F_%D7%90%D7%95%27%D7%A0%D7%99%D7%9C 2 38219
zh %E6%83%A0%E8%B1%90%E4%B8%AD%E5%BF%83 1 8838
en Bozeman,_Mont. 1 286571
fr Marc_Libbra 4 57204
ru.s %D0%95%D0%AD%D0%91%D0%95/%D0%A5%D0%B0%D0%BC%D0%BC%D0%B5%D1%82%D0%B0 1 8877
en Gridiron_Secret_Society 2 21644
ru %D0%94%D0%B5%D0%BD%D1%8C_%D1%81%D0%BB%D0%B0%D0%B2%D1%8F%D0%BD%D1%81%D0%BA%D0%BE%D0%B9_%D0%BF%D0%B8%D1%81%D1%8C%D0%BC%D0%B5%D0%BD%D0%BD%D0%BE%D1%81%D1%82%D0%B8_%D0%B8_%D0%BA%D1%83%D0%BB%D1%8C%D1%82%D1%83%D1%80%D1%8B 4 88568
de Konische_Konstante 1 9585
commons.m Category:Josephine_of_Leuchtenberg 1 12617
en POW/MIA 1 11788
en Breakfast_sausage 4 82114
fr Hermine_David 1 22228
en Julius_Robert_von_Mayer 2 45650
zh %E8%94%A1%E5%A2%A9%E9%8A%98 1 10871
ar %D9%85%D9%8A%D8%B1%D9%8A 1 19203
it Test_cricket 2 31062
es Estadio_Monumental_Antonio_Vespucio_Liberti 4 145404
en Soroks%C3%A1r 1 9178
ru %D0%98%D0%BD%D1%81%D1%82%D0%B8%D1%82%D1%83%D1%82/o%D0%98%D0%BD%D1%81%D1%82%D0%B8%D1%82%D1%83%D1%82 1 6682
pt Arte_sacra 3 42617
de Todfall 1 8400
uz.d %D0%B7%D0%B0%D0%B4%D1%8B%D0%BC%D0%B8%D1%82%D1%8C%D1%81%D1%8F 1 7232
ru %D0%A8%D0%B0%D1%85%D1%82%D0%BE%D1%83%D0%BF%D1%80%D0%B0%D0%B2%D0%BB%D0%B5%D0%BD%D0%B8%D0%B5_%C2%AB%D0%9F%D0%BE%D0%BA%D1%80%D0%BE%D0%B2%D1%81%D0%BA%D0%BE%D0%B5%C2%BB 1 13868
it Grandi_Navi_Veloci 4 46450
en.d sollecitudine 1 1148
en Talk:Eupatridae 1 8029
en Timo_Rautiainen_(co-driver) 1 9059
it Speciale:PuntanoQui/Twilight_in_Olympus 1 6631
en Knox_Chandler 2 22508
en Grovesia 1 0
en.d jailkeeper 1 6350
fa %DA%A9%D9%88%DB%8C_%D8%B3%DB%8C%D8%B2%D8%AF%D9%87_%D8%A2%D8%A8%D8%A7%D9%86 1 19447
es OOHDM 1 7618
commons.m File:Kentropyx_calcarata_(Spix_1825)7.jpg 1 9442
cs Paragraf 5 51232
en Ten_codes 1 60843
ru.v %D0%9E%D0%B1%D1%81%D1%83%D0%B6%D0%B4%D0%B5%D0%BD%D0%B8%D0%B5:%D0%93%D1%83%D0%BC%D0%B0%D0%BD%D0%B8%D1%82%D0%B0%D1%80%D0%BD%D1%8B%D0%B5_%D0%BD%D0%B0%D1%83%D0%BA%D0%B8 1 6908
ru %D0%91%D0%B8%D1%82%D0%B2%D0%B0_%D0%BF%D1%80%D0%B8_%D0%9A%D0%B8%D0%BD%D0%BE%D1%81%D1%81%D0%B5%D0%BC%D0%B5 1 13408
de Datei:Louise_Seidler_-_J._W._Goethe_1811.jpg 1 10467
en John_Rashleigh 1 21500
en File:Trinity_Episcopal_Cathedral_(Phoenix).png 1 9050
en.d Special:WhatLinksHere/you%27re_a_long_time_dead 1 5611
en Qui%C3%A9n_Dijo_Ayer 1 26055
en Jos_van_Nieuwstadt 1 9014
commons.m File:Nackt_von_hinten_1.jpg 1 10260
de Spezial:%C3%84nderungen_an_verlinkten_Seiten/Hawad 1 11994
en Special:Contributions/Synnax-Cynet 1 6937
ru King%E2%80%99s_Quest:_Quest_for_the_Crown 1 17966
en Harry_lloyd 1 6509
en Karner_blue 1 131562
co Speciale:Esporta/Tiguilillo 1 526
